"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-11","62","84","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-12","64","85","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-13","62","75","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-14","57","75","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-15","59","76","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-16","60","83","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-17","65","89","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-18","71","91","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-19","67","84","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-20","62","75","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-21","61","79","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-22","58","71","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-23","57","74","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-24","57","70","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-25","56","63","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-26","53","67","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-27","58","79","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-28","65","88","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-29","70","89","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-04-30","69","86","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-01","63","83","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-02","66","85","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-03","74","90","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-04","75","91","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-05","74","93","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-06","67","84","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-07","63","82","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-08","71","88","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-09","76","89","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-10","76","91","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-11","74","92","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-12","74","93","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-13","68","86","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-14","63","80","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-15","60","73","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-16","61","75","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-17","59","74","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-18","65","84","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-19","63","76","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-20","59","73","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-21","62","75","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-22","62","80","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-23","63","80","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-24","67","87","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-25","70","84","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-26","69","88","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-27","67","87","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-28","71","88","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-29","66","83","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-30","68","98","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-05-31","80","105","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-01","79","95","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-02","72","93","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-03","71","95","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-04","76","92","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-05","70","90","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-06","73","89","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-07","68","79","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-08","62","74","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-09","60","73","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-10","60","77","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-11","65","82","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-12","71","90","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-13","74","88","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-14","72","84","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-15","70","91","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-16","77","99","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-17","83","107","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-18","88","109","66"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-19","85","102","69"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-20","80","99","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-21","72","88","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-22","69","83","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-23","70","86","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-24","70","87","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-25","70","91","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-26","73","97","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-27","74","91","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-28","72","91","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-29","74","95","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-06-30","75","88","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-01","70","87","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-02","72","96","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-03","72","92","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-04","72","91","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-05","71","92","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-06","69","91","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-07","71","92","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-08","74","102","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-09","86","107","68"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-10","85","109","66"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-11","83","99","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-12","72","91","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-13","68","84","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-14","68","88","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-15","68","84","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-16","68","91","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-17","76","97","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-18","79","99","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-19","81","98","66"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-20","74","90","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-21","74","95","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-22","75","95","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-23","76","99","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-24","77","99","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-25","76","97","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-26","72","85","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-27","76","94","65"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-28","80","102","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-29","80","101","64"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-30","81","103","64"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-07-31","76","93","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-01","74","94","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-02","73","95","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-03","75","100","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-04","75","94","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-05","68","86","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-06","71","94","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-07","77","91","64"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-08","75","92","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-09","74","94","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-10","77","100","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-11","81","100","64"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-12","75","94","61"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-13","73","91","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-14","77","100","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-15","76","95","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-16","77","98","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-17","74","86","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-18","70","83","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-19","69","87","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-20","69","84","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-21","66","76","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-22","65","84","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-23","68","85","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-24","67","86","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-25","68","88","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-26","72","96","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-27","77","98","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-28","80","100","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-29","80","101","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-30","78","99","64"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-08-31","75","90","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-01","66","77","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-02","63","83","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-03","67","89","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-04","72","95","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-05","76","100","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-06","79","103","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-07","82","102","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-08","81","105","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-09","81","97","68"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-10","73","89","63"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-11","72","93","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-12","75","96","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-13","78","97","62"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-14","76","97","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-15","71","87","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-16","65","79","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-17","65","83","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-18","64","78","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-19","69","81","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-20","72","90","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-21","73","95","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-22","76","95","60"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-23","75","98","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-24","76","95","59"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-25","71","87","57"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-26","65","80","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-27","64","80","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-28","66","80","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-29","65","85","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-09-30","66","88","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-01","68","89","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-02","70","90","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-03","70","90","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-04","69","89","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-05","69","82","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-06","64","75","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-07","61","73","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-08","58","68","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-09","58","75","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-10","60","79","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-11","63","70","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-12","60","71","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-13","56","72","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-14","58","78","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-15","59","80","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-16","61","83","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-17","60","76","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-18","53","64","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-19","52","68","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-20","61","69","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-21","62","74","58"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-22","62","67","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-23","58","64","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-24","57","60","54"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-25","58","66","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-26","56","67","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-27","60","72","53"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-28","60","74","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-29","60","74","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-30","62","69","56"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-10-31","58","67","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-01","58","63","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-02","62","70","55"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-03","59","72","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-04","62","69","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-05","54","65","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-06","56","63","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-07","54","62","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-08","49","62","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-09","55","60","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-10","56","64","49"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-11","55","65","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-12","53","60","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-13","54","59","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-14","53","57","51"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-15","54","59","52"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-16","56","63","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-17","51","61","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-18","49","58","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-19","54","61","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-20","54","65","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-21","50","65","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-22","48","65","37"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-23","49","62","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-24","53","64","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-25","47","62","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-26","50","65","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-27","51","67","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-28","52","67","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-29","51","67","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-11-30","51","66","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-01","52","70","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-02","51","67","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-03","49","59","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-04","47","50","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-05","50","54","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-06","46","50","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-07","49","54","45"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-08","49","52","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-09","52","57","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-10","43","54","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-11","41","55","31"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-12","49","51","46"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-13","49","51","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-14","46","51","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-15","43","50","37"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-16","46","51","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-17","42","50","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-18","38","44","31"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-19","42","46","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-20","40","47","32"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-21","40","45","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-22","45","51","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-23","52","56","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-24","52","54","48"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-25","49","50","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-26","44","47","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-27","45","50","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-28","41","47","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-29","43","44","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-30","44","53","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2021-12-31","43","52","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-01","41","51","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-02","39","52","28"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-03","41","53","31"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-04","52","57","50"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-05","52","60","44"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-06","49","53","47"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-07","51","55","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-08","49","57","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-09","45","57","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-10","47","61","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-11","46","58","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-12","47","61","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-13","48","61","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-14","48","65","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-15","43","55","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-16","46","58","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-17","44","58","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-18","45","59","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-19","47","61","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-20","47","63","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-21","51","64","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-22","55","64","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-23","47","63","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-24","46","62","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-25","46","66","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-26","47","62","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-27","47","64","32"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-28","46","62","34"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-29","46","64","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-30","45","61","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-01-31","48","61","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-01","49","59","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-02","49","59","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-03","47","60","32"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-04","46","64","32"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-05","47","64","36"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-06","47","66","33"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-07","51","69","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-08","50","69","35"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-09","52","73","37"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-10","54","73","40"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-11","57","73","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-12","56","75","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-13","57","76","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-14","54","61","41"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-15","50","62","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-16","55","71","42"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-17","57","66","39"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-18","51","68","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-19","52","72","38"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-20","53","61","43"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","2022-02-21","49","59","34"
